,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,2828.8693832543922,2606.6436358168557,-10798320.896398764,-10797723.4157958,30347.182116632837,2140.323522040949,1535.5826253665139,3727267.8187354314,-143.80075432924843,-7.7353331829686605,2489.101696614288,40.58115931132996,1.0880526188507127,0.4037966844598154,3.902722558454251,-0.29132066511289884,-2.6184305992030668,0.0684708743703481,4.977984111470316,1.1101049570207757,-0.943120393203518,2.4778460541813905,5.153582344685863,-0.4766415520136329,0.07951838708869013
11,195.08796331102926,204.7402450943538,-325682.65556474455,-325686.397012756,-158.4830714482622,1.3722025912838653,-4.613061674560808,-38801.98042753677,-2.6886449640377914,-7.269879457684886,40.58115931132996,6.676189760168411,-0.022884006215071546,-0.01833171691351526,-0.0003323058416660411,0.007042214871062321,0.015515738165050239,0.04225024434253064,0.07518231711901366,-0.05117978598100401,-0.04349216850863343,-0.0117702052477257,0.0635709094554294,-0.05479727088188859,0.016415256998220693
12,35.085709266220576,26.17265773876651,-55553.89450562111,-55558.1107289076,-476.93691958499363,-22.568996019096307,-12.42496797107987,-53411.28998727415,4.151370717740522,1.9586577299952381,1.0880526188507127,-0.022884006215071546,0.031375943067187946,-0.010696410437561088,0.008443116755507105,-0.006520079745131942,0.016943486855499585,0.02476217350387189,0.02510612861188381,-0.08947476259905271,-0.05723079180988897,-0.040142069707791384,0.024750063472796537,0.01714352944051825,-0.03031274134939729
13,-17.9770232739393,-9.754506491993082,14526.264022871715,14531.109717998648,368.7523274114728,22.28836789840363,13.374031056562169,43540.79346126356,-2.0602084617697924,-0.34975279803523546,0.4037966844598154,-0.01833171691351526,-0.010696410437561088,0.015879080081196904,0.0031617973524547035,0.005883628368293111,-0.017160476070721502,-0.0149048786600005,-0.0015512085557476884,0.05516606465353482,0.03518784125930381,0.03445394586447134,-0.0006150347268375802,-0.004472062367115256,0.01697751392226148
14,13.566394989098564,7.64282701300654,-93640.67666069091,-93632.70700478033,529.9780507906675,32.946680416259426,22.38894527604441,69465.52897982733,1.1109970127559328,2.293220638799087,3.902722558454251,-0.0003323058416660411,0.008443116755507105,0.0031617973524547035,0.06493791767711701,-0.004609752595293585,-0.03679157518883293,0.0015846622053479692,0.07014209833847078,-0.0020322707697416273,-0.024244503154650026,0.024275258360273663,0.07252356007330277,0.016202674141042022,-0.013461125600957318
15,-9.395471732701806,-2.2299973134852014,3189.9473967220533,3191.9849199834603,228.20414767686634,11.610666788211416,6.618315238202641,26038.00886749241,-1.5074099228128213,-0.3561765543944065,-0.29132066511289884,0.007042214871062321,-0.006520079745131942,0.005883628368293111,-0.004609752595293585,0.005191702484023758,-0.0026865070148860987,-0.007894769406310306,-0.00876713530311004,0.031562682010500456,0.02265726048605369,0.015488560325414126,-0.009319059537628752,-0.003908209605167531,0.008421831023857858
16,24.49328699095305,20.454340485677758,6719.660643226071,6707.550607751295,-931.4997395672003,-52.15125054507181,-32.586999783224314,-112302.15084174875,4.217814536501014,-0.052436044908904106,-2.6184305992030668,0.015515738165050239,0.016943486855499585,-0.017160476070721502,-0.03679157518883293,-0.0026865070148860987,0.05762836633786933,0.02655618864195675,-0.03544899694258578,-0.10387823562689519,-0.043683110329173234,-0.07202700613725783,-0.040273065787785375,0.0038470730619251693,-0.026872255097486402
17,38.95187542791269,28.007648099140415,-38617.3040942047,-38623.70670804952,-654.2398674711175,-33.65194640377917,-19.547010434052574,-74739.59113548606,4.825913923765128,1.5635087762824846,0.0684708743703481,0.04225024434253064,0.02476217350387189,-0.0149048786600005,0.0015846622053479692,-0.007894769406310306,0.02655618864195675,0.03236387486279228,0.021446339247675607,-0.10810702792759945,-0.0667494041630955,-0.0527922959698519,0.020181274417838263,0.015403621702628875,-0.033496329074756276
18,46.25837029797255,34.635660226048174,-133546.66813898704,-133538.2014071624,290.15632283286976,22.92826980427537,19.01128987795404,44593.87185800565,3.3045573014560303,3.839510813723279,4.977984111470316,0.07518231711901366,0.02510612861188381,-0.0015512085557476884,0.07014209833847078,-0.00876713530311004,-0.03544899694258578,0.021446339247675607,0.19358193619527353,-0.04817518607623489,-0.06550748001403404,0.016603670776633335,0.127894059343909,0.028636038017191678,-0.029729139413076727
19,-131.50979719820566,-87.72956174097186,183133.969894756,183163.59125470137,2816.5250677154604,135.71102524120994,79.723140233817,321540.32128135103,-23.060082105355484,-6.090219554920684,1.1101049570207757,-0.05117978598100401,-0.08947476259905271,0.05516606465353482,-0.0020322707697416273,0.031562682010500456,-0.10387823562689519,-0.10810702792759945,-0.04817518607623489,0.49708654583114037,0.2844204959402801,0.2537116388875524,-0.04511285582913565,-0.06684605920858082,0.14708500766195523
20,-87.22760509736112,-55.97149277623236,137789.07716208804,137803.0878575145,1451.6283184334513,69.40658273939303,39.18799717189183,162501.4622414317,-13.287032939879202,-4.4470249918552485,-0.943120393203518,-0.04349216850863343,-0.05723079180988897,0.03518784125930381,-0.024244503154650026,0.02265726048605369,-0.043683110329173234,-0.0667494041630955,-0.06550748001403404,0.2844204959402801,0.17867694561636968,0.13433160471969524,-0.06428117621131245,-0.044566937672606076,0.08863525477345062
21,-57.24686191263816,-35.52574916923539,46344.18505045108,46364.04040232189,1686.8919016828304,86.515284425983,52.72424246673182,197432.13753349625,-11.310913908728665,-1.7853542089567203,2.4778460541813905,-0.0117702052477257,-0.040142069707791384,0.03445394586447134,0.024275258360273663,0.015488560325414126,-0.07202700613725783,-0.0527922959698519,0.016603670776633335,0.2537116388875524,0.13433160471969524,0.14662905141042026,0.018411343890434303,-0.02479141028694585,0.0703431661844974
22,44.99932765581534,32.66325428915119,-141244.35995181566,-141235.61871793595,371.99588064681853,26.97983624038293,20.915304044808664,54471.507460248606,2.997309351427211,3.952614698142997,5.153582344685863,0.0635709094554294,0.024750063472796537,-0.0006150347268375802,0.07252356007330277,-0.009319059537628752,-0.040273065787785375,0.020181274417838263,0.127894059343909,-0.04511285582913565,-0.06428117621131245,0.018411343890434303,0.12295571091546997,0.02940416311417688,-0.0282501081798361
23,24.742464719444662,19.37100440443074,-57050.276965330915,-57051.38058552616,-158.52225863594217,-5.827869680224544,-2.3370093990426786,-14263.372791223717,4.691634464827206,2.95131966644112,-0.4766415520136329,-0.05479727088188859,0.01714352944051825,-0.004472062367115256,0.016202674141042022,-0.003908209605167531,0.0038470730619251693,0.015403621702628875,0.028636038017191678,-0.06684605920858082,-0.044566937672606076,-0.02479141028694585,0.02940416311417688,0.025836031512417604,-0.027680809424604665
24,-45.08063535197855,-33.459881477583146,95433.36754095185,95439.93972120769,605.0511045046737,28.834169596270954,16.39452241686088,67039.13971201036,-7.150363389970678,-2.910464189409318,0.07951838708869013,0.016415256998220693,-0.03031274134939729,0.01697751392226148,-0.013461125600957318,0.008421831023857858,-0.026872255097486402,-0.033496329074756276,-0.029729139413076727,0.14708500766195523,0.08863525477345062,0.0703431661844974,-0.0282501081798361,-0.027680809424604665,0.05395550870460858
